code,name,lot_size,stock_type,stock_child_type,stock_owner,option_type,strike_time,strike_price,suspension,listing_date,stock_id,delisting,index_option_type,main_contract,last_trade_time,exchange_type
US.GOLF,Acushnet Holdings,1,STOCK,N/A,,N/A,,N/A,N/A,2016-10-28,204749,False,N/A,False,,US_NYSE
US.GOLQ,GoLogiq,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83571473874606,False,N/A,False,,US_PINK
US.GOODM,Gladstone Commercial Corporation Series D Cumulative Redeemable Preferred Stock,1,STOCK,N/A,,N/A,,N/A,N/A,2016-05-25,212151,False,N/A,False,,US_NASDAQ
US.GOODN,GLADSTONE COMMERCIAL CORP 6.625% CUM RED PREF STOCK SERIES E,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,78048145911865,False,N/A,False,,US_NASDAQ
US.GOODO,GLADSTONE COMMERCIAL CORP 6.00% SERIES G CUMULATIVE RED PFD USD25,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80766860210358,False,N/A,False,,US_NASDAQ
US.GOOG,Alphabet-C,1,STOCK,N/A,,N/A,,N/A,N/A,2014-03-27,202736,False,N/A,False,,US_NASDAQ
US.GOOGL,Alphabet-A,1,STOCK,N/A,,N/A,,N/A,N/A,2004-08-19,206647,False,N/A,False,,US_NASDAQ
US.GOOLD,GOOLD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275579,False,N/A,False,,US_PINK
US.GOOS,Canada Goose,1,STOCK,N/A,,N/A,,N/A,N/A,2017-03-16,73985106853939,False,N/A,False,,US_NYSE
US.GORO,Gold Resource,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,207907,False,N/A,False,,US_AMEX
US.GOSS,Gossamer Bio,1,STOCK,N/A,,N/A,,N/A,N/A,2019-02-13,76965814160543,False,N/A,False,,US_NASDAQ
US.GOTU,Gaotu Techedu,1,STOCK,N/A,,N/A,,N/A,N/A,2019-06-06,80539226957975,False,N/A,False,,US_NYSE
US.GOVB,GOUVERNEUR BANCORP INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187271577,False,N/A,False,,US_PINK
US.GOVX,GeoVax Labs,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,79581449246386,False,N/A,False,,US_NASDAQ
US.GP,GreenPower Motor,1,STOCK,N/A,,N/A,,N/A,N/A,2020-08-28,79461190161909,False,N/A,False,,US_NASDAQ
US.GPAC,General Purpose Acquisition Corp,1,STOCK,N/A,,N/A,,N/A,N/A,2026-01-23,87939455597053,False,N/A,False,,US_NASDAQ
US.GPACU,GENERAL PURP ACQUISITION CORP UNIT (1 CLASS A & 1/2 WAR)03/12/2030,1,STOCK,N/A,,N/A,,N/A,N/A,2025-12-03,87720412264748,False,N/A,False,,US_NASDAQ
US.GPAK,Gamer Pakistan,1,STOCK,N/A,,N/A,,N/A,N/A,2023-10-09,84018150475970,False,N/A,False,,US_PINK
US.GPAT,GP-ACT III ACQUISITION CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85487029303497,False,N/A,False,,US_NASDAQ
US.GPATU,GP-ACT III ACQUISITION CORP UNIT 1 CLASS A & 1/2 RED WT,1,STOCK,N/A,,N/A,,N/A,N/A,2024-05-09,85259396036174,False,N/A,False,,US_NASDAQ
US.GPC,Genuine Parts,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201726,False,N/A,False,,US_NYSE
US.GPCR,Structure Therapeutics,1,STOCK,N/A,,N/A,,N/A,N/A,2023-02-03,83266531196149,False,N/A,False,,US_NASDAQ
US.GPDB,GREEN POLKADOT BOX INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212512746,False,N/A,False,,US_PINK
US.GPFT,GRAPEFRUIT USA INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212513183,False,N/A,False,,US_PINK
US.GPGCF,Great Pacific Gold Corp,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87393994788690,False,N/A,False,,US_PINK
US.GPGI,GPGI Inc,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87939455636899,False,N/A,False,,US_NYSE
US.GPI,Group 1 Automotive,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,203049,False,N/A,False,,US_NYSE
US.GPJA,GEORGIA POWER CO 5% JR SUB NTS DUE SR 2017A 1/10/77 USD25,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,74874165085441,False,N/A,False,,US_NYSE
US.GPK,Graphic Packaging,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202014,False,N/A,False,,US_NYSE
US.GPLB,GREEN PLANET BIOENGINEERING CO LTD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187271581,False,N/A,False,,US_PINK
US.GPLDQ,Great Panther Mining,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,88021060015896,False,N/A,False,,US_PINK
US.GPLL,GPL Hldgs,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,82841329433180,False,N/A,False,,US_PINK
US.GPLS,GEOPULSE EXPLORATIONS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275586,False,N/A,False,,US_PINK
US.GPMT.PRA,GRANITE POINT MORTGAGE TRUST INC 7% SER A FIX TO FLG RATE CUM RED PFD STK,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83704617860950,False,N/A,False,,US_NYSE
US.GPN,Global Payments,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202363,False,N/A,False,,US_NYSE
US.GPOOY,GPOOY,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275588,False,N/A,False,,US_PINK
US.GPOR,Gulfport Energy,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80590766543331,False,N/A,False,,US_NYSE
US.GPOX,GPO PLUS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84366042827930,False,N/A,False,,US_PINK
US.GPRE,Green Plains Inc,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201154,False,N/A,False,,US_NASDAQ
US.GPRK,GeoPark,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,206317,False,N/A,False,,US_NYSE
US.GPRO,GoPro,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,204613,False,N/A,False,,US_NASDAQ
US.GPUS,Hyperscale Data,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85791971982374,False,N/A,False,,US_AMEX
US.GPUS.PRD,HYPERSCALE DATA INC 13.00%CUM RED PER PREF STK SER D USD25,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85791971982375,False,N/A,False,,US_AMEX
US.GQPIL,GQG PARTNERS INC. CDI 1:1,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85306640676556,False,N/A,False,,US_PINK
US.GRAB,Grab Holdings,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81441170092417,False,N/A,False,,US_NASDAQ
US.GRAF,Graf Global Corp,1,STOCK,N/A,,N/A,,N/A,N/A,2024-08-16,85684597771201,False,N/A,False,,US_AMEX
US.GRAF.U,GRAF GLOBAL CORP UNIT 1 ORD SHS CL A & 1/2 WT EXP,1,STOCK,N/A,,N/A,,N/A,N/A,2024-06-26,85465554439037,False,N/A,False,,US_AMEX
US.GRAL,Grail,1,STOCK,N/A,,N/A,,N/A,N/A,2024-06-12,85461259499645,False,N/A,False,,US_NASDAQ
US.GRAM,GOLD FLORA CORPORATION,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84116934699085,False,N/A,False,,US_PINK
US.GRAN,Grande Group,1,STOCK,N/A,,N/A,,N/A,N/A,2025-07-01,87037512460046,False,N/A,False,,US_NASDAQ
US.GRBK,Green Brick Partners,1,STOCK,N/A,,N/A,,N/A,N/A,2007-06-14,210506,False,N/A,False,,US_NYSE
US.GRBK.PRA,GREEN BRICK PARTNERS INC 5.75 DEP SHS EA REP 1/1000 SER A CUM PFD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83704617860952,False,N/A,False,,US_NYSE
US.GRC,Gorman-Rupp,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,207279,False,N/A,False,,US_NYSE
US.GRCE,Grace Therapeutics,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85998130413242,False,N/A,False,,US_NASDAQ
US.GRCPY,CANAL PLUS SA UNSPON ADR EACH REP 5 ORD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,86788404398175,False,N/A,False,,US_PINK
US.GRCU,GREEN CURES & BOTANICAL DIST INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275591,False,N/A,False,,US_PINK
US.GRDDY,GRAND CITY PROPERTIES S.A. SPON ADR EACH REP 1 ORD SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187271589,False,N/A,False,,US_PINK
US.GRDLY,GRINDROD LIMITED UNSP ADR EACH REP 10 ORD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275593,False,N/A,False,,US_PINK
US.GRDN,Guardian Pharmacy Services,1,STOCK,N/A,,N/A,,N/A,N/A,2024-09-26,85822036753560,False,N/A,False,,US_NYSE
US.GRDV,GOLDEN ROYAL DEV INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275595,False,N/A,False,,US_PINK
US.GRDX,GridAI Technologies,1,STOCK,N/A,,N/A,,N/A,N/A,2016-09-09,87711822369529,False,N/A,False,,US_NASDAQ
US.GREE,Greenidge Generation,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81106162642244,False,N/A,False,,US_NASDAQ
US.GREEL,GREENIDGE GENERATION HLDGS INC 8.50% SENIOR NOTES 31/10/2026,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81230716694158,False,N/A,False,,US_NASDAQ
US.GREH,GREEN RAIN ENERGY HOLDINGS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87093347077100,False,N/A,False,,US_PINK
US.GRFS,Grifols,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,206758,False,N/A,False,,US_NASDAQ
US.GRFXY,Graphex Group Ltd,1,STOCK,N/A,,N/A,,N/A,N/A,2020-09-18,86852828887269,False,N/A,False,,US_PINK
US.GRGG,GREEN FOR ENERGY INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,88171383871735,False,N/A,False,,US_PINK
US.GRHI,GOLD ROCK HOLDINGS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275605,False,N/A,False,,US_PINK
US.GRHY,GREEN HYGIENICS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187271591,False,N/A,False,,US_PINK
US.GRI,GRI Bio,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83623013461592,False,N/A,False,,US_NASDAQ
US.GRIQ,GROCERIQ HOLDINGS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87608743154172,False,N/A,False,,US_PINK
US.GRLF,GREEN LEAF INNOVATIONS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,88012470069590,False,N/A,False,,US_PINK
US.GRMC,GOLDRICH MINING COMPANY,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187271596,False,N/A,False,,US_PINK
US.GRML,Greenland Mines,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,88145614067891,False,N/A,False,,US_NASDAQ
US.GRMN,Garmin,1,STOCK,N/A,,N/A,,N/A,N/A,2000-12-08,205836,False,N/A,False,,US_NYSE
US.GRNCY,GRAINCORP UNSP ADR EACH REPR 2 ORD SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187271598,False,N/A,False,,US_PINK
US.GRND,Grindr,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,82948703615790,False,N/A,False,,US_NYSE
US.GRNH,GREENGRO TECHNOLOGIES INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85070417466468,False,N/A,False,,US_PINK
US.GRNL,GREENLITE VENTURES INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187271600,False,N/A,False,,US_PINK
US.GRNO,GREEN OASIS RETIREMENT GROUP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,86071144857593,False,N/A,False,,US_PINK
US.GRNQ,Greenpro Capital,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,75995151550897,False,N/A,False,,US_NASDAQ
US.GRNT,Granite Ridge Resources,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,82845624400484,False,N/A,False,,US_NYSE
US.GRO,Brazil Potash,1,STOCK,N/A,,N/A,,N/A,N/A,2024-11-27,85989540434446,False,N/A,False,,US_AMEX
US.GROM,Grom Social Enterprises,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80719615584765,False,N/A,False,,US_PINK
US.GROO,GROOVY CO INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87389699821378,False,N/A,False,,US_PINK
US.GROUY,GROUY,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275609,False,N/A,False,,US_PINK
US.GROV,Grove Collaborative,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,82287278651291,False,N/A,False,,US_NYSE
US.GROVW,GROVE COLLABORATIVE HOLDINGS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83833466880177,False,N/A,False,,US_PINK
US.GROW,US Global Investors,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,206267,False,N/A,False,,US_NASDAQ
US.GROY,Gold Royalty,1,STOCK,N/A,,N/A,,N/A,N/A,2021-03-09,80272938982404,False,N/A,False,,US_AMEX
US.GRPN,Groupon,1,STOCK,N/A,,N/A,,N/A,N/A,2011-11-04,205879,False,N/A,False,,US_NASDAQ
US.GRPS,GOLD RIVER PRODUCTIONS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275613,False,N/A,False,,US_PINK
US.GRPTY,GETLINK SE UNSPON ADR EACH REP 2 ORD SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275615,False,N/A,False,,US_PINK
US.GRPX,GRPX,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275616,False,N/A,False,,US_PINK
US.GRRMY,GERRESHEIMER AG UNSPON ADR EA REPR ORD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275618,False,N/A,False,,US_PINK
US.GRRR,Gorilla Technology,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,82403242768421,False,N/A,False,,US_NASDAQ
US.GRSJY,GRSJY,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275619,False,N/A,False,,US_PINK
US.GRST,ETHEMA HEALTH CORPORATION,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187271603,False,N/A,False,,US_PINK
US.GRSXY,GRASIM INDUSTRIES GDR(EACH REP 1 INR10)LEVEL I SPONS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187271604,False,N/A,False,,US_PINK
US.GRTAA,GRTAA,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187272479,False,N/A,False,,US_PINK
US.GRTT,GRTT,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275622,False,N/A,False,,US_PINK
US.GRTX,Galera Therapeutics,1,STOCK,N/A,,N/A,,N/A,N/A,2019-11-07,78155520102759,False,N/A,False,,US_PINK
US.GRVE,GROOVE BOTANICALS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187271605,False,N/A,False,,US_PINK
US.GRVY,Gravity,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,203814,False,N/A,False,,US_NASDAQ
US.GRWC,GROW CAPITAL INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212512661,False,N/A,False,,US_PINK
US.GRWG,GrowGeneration,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,78301548991046,False,N/A,False,,US_NASDAQ
US.GS,Goldman Sachs,1,STOCK,N/A,,N/A,,N/A,N/A,1999-05-04,203564,False,N/A,False,,US_NYSE
US.GS.PRA,GOLDMAN SACHS GROUP INC DEP SHR REP 1/1000TH PFD SER A,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83704617861021,False,N/A,False,,US_NYSE
US.GS.PRC,GOLDMAN SACHS GROUP INC DEP SHS REPSTG 1/1000TH PRF SER C,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84572201259091,False,N/A,False,,US_NYSE
US.GS.PRD,GOLDMAN SACHS GROUP INC DEP REP 1/1000TH PRF D,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84572201259092,False,N/A,False,,US_NYSE
US.GS.PRK,GOLDMAN SACHS GROUP INC DEP SHS RPR 1/1000 NON CUM PFD SER K,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84572201259093,False,N/A,False,,US_NYSE
US.GSAC,GELSTAT CORPORATION,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275631,False,N/A,False,,US_PINK
US.GSAT,Globalstar,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201062,False,N/A,False,,US_NASDAQ
US.GSBC,Great Southern Bancorp,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,206202,False,N/A,False,,US_NASDAQ
US.GSBD,Goldman Sachs BDC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,210882,False,N/A,False,,US_NYSE
US.GSBX,GOLDEN STATE BANCORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187271608,False,N/A,False,,US_PINK
US.GSDT,GSDT FINTECH GROUP INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187271609,False,N/A,False,,US_PINK
US.GSFD,GLOBAL SEAFOOD TECHNOLOGIES INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187271612,False,N/A,False,,US_PINK
US.GSFI,GREEN STREAM HOLDINGS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84628035834194,False,N/A,False,,US_PINK
US.GSHD,Goosehead Insurance,1,STOCK,N/A,,N/A,,N/A,N/A,2018-04-27,75754633382148,False,N/A,False,,US_NASDAQ
US.GSHR,Gesher Acquisition Corp. II,1,STOCK,N/A,,N/A,,N/A,N/A,2025-05-12,86839944005845,False,N/A,False,,US_NASDAQ
US.GSHRU,GESHER ACQUISITION CORPORATION II UNITS(1 CL A ORD & 1/2 RED WT)11/03/2030,1,STOCK,N/A,,N/A,,N/A,N/A,2025-03-21,86616605705821,False,N/A,False,,US_NASDAQ
US.GSIH,General Steel Holdings Inc,1,STOCK,N/A,,N/A,,N/A,N/A,2016-07-19,73014444243999,False,N/A,False,,US_PINK
US.GSIT,GSI Technology,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,204967,False,N/A,False,,US_NASDAQ
US.GSIW,Garden Stage,1,STOCK,N/A,,N/A,,N/A,N/A,2023-12-01,84516366684045,False,N/A,False,,US_NASDAQ
US.GSK,GlaxoSmithKline,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,205094,False,N/A,False,,US_NYSE
US.GSK.WI,GlaxoSmithKline,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,82424717604920,False,N/A,False,,US_NYSE
US.GSL,Global Ship Lease,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202453,False,N/A,False,,US_NYSE
US.GSL.PRB,GLOBAL SHIP LEASE INC 8.75% DEP SHS REP 1/100 PERP PFD SER B,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83704617861022,False,N/A,False,,US_NYSE
US.GSLD,Global Ship Lease Inc 8% Sr Notes 31/12/2024 Usd25.00,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,78258599318057,False,N/A,False,,US_NYSE
US.GSLR,GEOSOLAR TECHNOLOGIES INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275635,False,N/A,False,,US_PINK
US.GSM,Ferroglobe,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,205558,False,N/A,False,,US_NASDAQ
US.GSMT,GLOBAL SMART TECH INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,88119844264063,False,N/A,False,,US_PINK
US.GSNR,GRAYSCALE NEAR TRUST,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87424059559843,False,N/A,False,,US_PINK
US.GSPE,GULFSLOPE ENERGY INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187271614,False,N/A,False,,US_PINK
US.GSPI,GREEN STAR PRODUCTS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275637,False,N/A,False,,US_PINK
US.GSRF,GSR IV Acquisition Corp,1,STOCK,N/A,,N/A,,N/A,N/A,2025-10-20,87531433742579,False,N/A,False,,US_NASDAQ
US.GSRFR,GSR IV ACQUISITION CORP COM USD0.0001(S/R 22/08/2030),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87531433742573,False,N/A,False,,US_NASDAQ
US.GSRFU,GSR IV ACQUISITION CORP UNIT 1 CLASS A & 1/14 RT(22/08/2030),1,STOCK,N/A,,N/A,,N/A,N/A,2025-09-04,87333865246353,False,N/A,False,,US_NASDAQ
US.GSTC,GLOBESTAR THERAPEUTICS CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187271616,False,N/A,False,,US_PINK
US.GSTK,GROWTH STALK HLDGS CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275638,False,N/A,False,,US_PINK
US.GSTX,GRAPHENE & SOLAR TECHNOLOGIES LTD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212511761,False,N/A,False,,US_PINK
US.GSUN,Golden Sun Technology,1,STOCK,N/A,,N/A,,N/A,N/A,2022-06-22,82291573618592,False,N/A,False,,US_NASDAQ
US.GT,Goodyear Tire & Rubber,1,STOCK,N/A,,N/A,,N/A,N/A,2012-12-18,201711,False,N/A,False,,US_NASDAQ
US.GTAO,GRAYSCALE BITTENSOR TR TAO,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87750477075347,False,N/A,False,,US_PINK
US.GTBP,GT Biopharma,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80178449701645,False,N/A,False,,US_NASDAQ
US.GTCH,GBT TECHNOLOGIES INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84567906291667,False,N/A,False,,US_PINK
US.GTE,Gran Tierra Energy,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,206967,False,N/A,False,,US_AMEX
US.GTEC,Greenland Technologies,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,78155520089300,False,N/A,False,,US_NASDAQ
US.GTEH,GENTECH HOLDINGS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87814901565567,False,N/A,False,,US_PINK
US.GTEN,Gores Holdings X,1,STOCK,N/A,,N/A,,N/A,N/A,2025-06-23,87020332632790,False,N/A,False,,US_NASDAQ
US.GTENU,GORES HLDGS X INC UNIT 1 CL A ORD SH & 1/4 WT,1,STOCK,N/A,,N/A,,N/A,N/A,2025-05-02,86796994332796,False,N/A,False,,US_NASDAQ
US.GTERA,Globa Terra Acquisition Corporation,1,STOCK,N/A,,N/A,,N/A,N/A,2025-07-25,87157771586759,False,N/A,False,,US_NASDAQ
US.GTERR,GLOBA TERRA ACQUISITION CORPORATION COM USD0.0001 CL A (SUB/RTS)17/06/2030,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87157771586760,False,N/A,False,,US_NASDAQ
US.GTERU,GLOBA TERRA ACQUISITION CORPORATION UNIT (1 ORD CL A & 3/4 WT)17/06/2030,1,STOCK,N/A,,N/A,,N/A,N/A,2025-07-09,87063282305946,False,N/A,False,,US_NASDAQ
US.GTES,Gates Industrial,1,STOCK,N/A,,N/A,,N/A,N/A,2018-01-25,75346611488718,False,N/A,False,,US_NYSE
US.GTEST,GTEST,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187271618,False,N/A,False,,US_PINK
US.GTHP,GUIDED THERAPEUTICS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212513761,False,N/A,False,,US_PINK
US.GTIC,GREENTECH INNOVATIONS INC.,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,86938728253963,False,N/A,False,,US_PINK
US.GTII,GLOBAL TECH INDUSTRIES GROUP INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212512769,False,N/A,False,,US_PINK
US.GTIJF,Graphjet Technology,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87634512957998,False,N/A,False,,US_PINK
US.GTIM,Good Times Restaurants,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201135,False,N/A,False,,US_NASDAQ
US.GTLB,Gitlab,1,STOCK,N/A,,N/A,,N/A,N/A,2021-10-14,81157702249906,False,N/A,False,,US_NASDAQ
US.GTLL,GLOBAL TECHNOLOGIES,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84434762305245,False,N/A,False,,US_PINK
US.GTLRY,GREATLAND RESOURCES LIMITED UNSPON ADS EACH REP 4 ORD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87441239429065,False,N/A,False,,US_PINK
US.GTLS,Chart Industries,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201416,False,N/A,False,,US_NYSE
US.GTM,ZoomInfo,1,STOCK,N/A,,N/A,,N/A,N/A,2020-06-04,86844238973154,False,N/A,False,,US_NASDAQ
US.GTMAY,GRUPO TMM S.A.B. SPON ADR EACH REP 5 SER A SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212512672,False,N/A,False,,US_PINK
US.GTMEY,GLOBE TELECOM INC UNSP ADR EACH REP 1 ORD SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275640,False,N/A,False,,US_PINK
US.GTN,Gray Media,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201072,False,N/A,False,,US_NYSE
US.GTN.A,Gray Television-A,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201260,False,N/A,False,,US_NYSE
US.GTOR,GGTOOR INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275642,False,N/A,False,,US_PINK
US.GTPS,GREAT AMERICAN BANCORP INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187271623,False,N/A,False,,US_PINK
US.GTRL,GET REAL USA INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187275643,False,N/A,False,,US_PINK
US.GTSG,Gates Group Inc.,1,STOCK,N/A,,N/A,,N/A,N/A,2025-03-21,86552181196201,False,N/A,False,,US_NASDAQ
US.GTVH,GOLDEN TRIANGLE VENTURES INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212511276,False,N/A,False,,US_PINK
US.GTVI,GTVI,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187271626,False,N/A,False,,US_PINK
US.GTX,Garrett Motion,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,76467597953879,False,N/A,False,,US_NASDAQ
US.GTXAP,GARRETT MOTION INC SERIES A CUMULATIVE CONVERTIBLE PFD STK,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81174882119154,False,N/A,False,,US_NASDAQ
